,game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,outcome,w_elo_after_game,l_elo_after_game
5743,2016020976,20162017,R,2017-03-08T00:30:00Z,3,13,5,2,away win REG,1496,1424
5744,2016020977,20162017,R,2017-03-08T01:00:00Z,19,30,2,1,away win REG,1640,1400
5745,2016020979,20162017,R,2017-03-08T02:00:00Z,2,22,4,1,away win REG,1633,1579
5746,2016020978,20162017,R,2017-03-08T02:00:00Z,12,21,1,3,home win REG,1524,1520
5747,2016020980,20162017,R,2017-03-08T03:00:00Z,8,23,2,1,away win OT,1527,1543
5748,2016020981,20162017,R,2017-03-08T03:00:00Z,18,24,3,4,home win SO,1468,1450
5749,2016020983,20162017,R,2017-03-09T01:00:00Z,9,25,5,2,away win REG,1488,1435
5750,2016020982,20162017,R,2017-03-09T01:00:00Z,17,6,1,6,home win REG,1643,1474
5751,2016020984,20162017,R,2017-03-09T01:00:00Z,5,11,7,4,away win REG,1476,1404
5752,2016020985,20162017,R,2017-03-10T00:00:00Z,3,12,3,4,home win REG,1531,1489
5753,2016020986,20162017,R,2017-03-10T00:30:00Z,4,10,2,4,home win REG,1553,1472
5754,2016020987,20162017,R,2017-03-10T00:30:00Z,30,14,1,4,home win REG,1439,1440
5755,2016020988,20162017,R,2017-03-10T01:30:00Z,24,16,1,0,away win REG,1486,1458
5756,2016020991,20162017,R,2017-03-10T02:00:00Z,9,27,3,2,away win OT,1525,1507
5757,2016020989,20162017,R,2017-03-10T02:00:00Z,1,21,2,3,home win REG,1484,1482
5758,2016020990,20162017,R,2017-03-10T02:00:00Z,8,20,0,5,home win REG,1558,1489
5759,2016020992,20162017,R,2017-03-10T03:00:00Z,2,23,4,3,away win OT,1657,1519
5760,2016020993,20162017,R,2017-03-10T03:30:00Z,18,26,2,3,home win OT,1504,1476
5761,2016020994,20162017,R,2017-03-10T03:30:00Z,15,28,2,4,home win REG,1477,1490
5762,2016020995,20162017,R,2017-03-11T00:00:00Z,7,29,3,4,home win REG,1466,1407
5763,2016020997,20162017,R,2017-03-11T00:30:00Z,30,13,7,4,away win REG,1470,1393
5764,2016020996,20162017,R,2017-03-11T00:30:00Z,16,17,2,4,home win REG,1505,1595
5765,2016020998,20162017,R,2017-03-11T01:00:00Z,24,19,3,4,home win REG,1532,1595
5766,2016020999,20162017,R,2017-03-11T02:00:00Z,5,22,3,2,away win SO,1518,1538
5767,2016021000,20162017,R,2017-03-11T18:00:00Z,4,6,1,2,home win REG,1578,1449
5768,2016021001,20162017,R,2017-03-11T21:00:00Z,18,28,3,1,away win REG,1534,1459
5773,2016021005,20162017,R,2017-03-12T00:00:00Z,20,11,3,0,away win REG,1513,1380
5772,2016021003,20162017,R,2017-03-12T00:00:00Z,13,14,2,3,home win REG,1430,1404
5769,2016021004,20162017,R,2017-03-12T00:00:00Z,10,12,3,2,away win OT,1506,1456
5770,2016021002,20162017,R,2017-03-12T00:00:00Z,29,7,3,5,home win REG,1445,1429
5771,2016021006,20162017,R,2017-03-12T00:00:00Z,9,21,4,2,away win REG,1553,1454
5774,2016021008,20162017,R,2017-03-12T01:00:00Z,1,27,4,5,home win REG,1518,1473
5775,2016021007,20162017,R,2017-03-12T01:00:00Z,2,19,3,4,home win REG,1683,1569
5776,2016021009,20162017,R,2017-03-12T03:00:00Z,5,23,3,0,away win REG,1550,1487
5777,2016021010,20162017,R,2017-03-12T03:30:00Z,15,26,2,4,home win REG,1509,1444
5778,2016021012,20162017,R,2017-03-12T16:30:00Z,30,16,2,4,home win REG,1505,1470
5779,2016021013,20162017,R,2017-03-12T23:00:00Z,8,22,4,1,away win REG,1588,1508
5780,2016021011,20162017,R,2017-03-12T23:00:00Z,3,17,4,1,away win REG,1569,1558
5781,2016021014,20162017,R,2017-03-13T01:30:00Z,15,24,2,5,home win REG,1543,1497
5782,2016021015,20162017,R,2017-03-13T02:00:00Z,25,28,1,5,home win REG,1469,1425
5784,2016021018,20162017,R,2017-03-13T23:00:00Z,29,4,5,3,away win REG,1488,1534
5783,2016021017,20162017,R,2017-03-13T23:00:00Z,14,3,3,2,away win REG,1450,1523
5785,2016021016,20162017,R,2017-03-13T23:30:00Z,12,2,8,4,away win REG,1506,1633
5786,2016021019,20162017,R,2017-03-14T00:00:00Z,11,18,4,5,home win OT,1425,1489
5787,2016021020,20162017,R,2017-03-14T01:00:00Z,5,20,3,4,home win SO,1578,1484
5788,2016021022,20162017,R,2017-03-14T02:00:00Z,21,27,0,1,home win REG,1487,1439
5789,2016021021,20162017,R,2017-03-14T02:00:00Z,6,23,6,3,away win REG,1485,1452
5790,2016021023,20162017,R,2017-03-14T02:00:00Z,19,26,3,1,away win REG,1590,1423
5791,2016021025,20162017,R,2017-03-14T23:00:00Z,30,15,2,4,home win REG,1541,1508
5792,2016021026,20162017,R,2017-03-14T23:00:00Z,2,12,3,2,away win OT,1654,1485
5793,2016021029,20162017,R,2017-03-14T23:30:00Z,10,13,2,7,home win REG,1531,1405
5794,2016021028,20162017,R,2017-03-14T23:30:00Z,14,9,2,1,away win OT,1491,1512
5795,2016021027,20162017,R,2017-03-14T23:30:00Z,16,8,4,2,away win REG,1513,1546
5796,2016021030,20162017,R,2017-03-15T01:00:00Z,25,22,1,7,home win REG,1504,1472
5798,2016021032,20162017,R,2017-03-15T02:30:00Z,7,28,1,4,home win REG,1461,1393
5797,2016021031,20162017,R,2017-03-15T02:30:00Z,27,26,3,2,away win SO,1469,1393
5799,2016021033,20162017,R,2017-03-15T23:30:00Z,5,4,0,4,home win REG,1606,1506
5800,2016021034,20162017,R,2017-03-16T01:00:00Z,6,20,5,2,away win REG,1517,1452
5801,2016021035,20162017,R,2017-03-16T01:30:00Z,17,21,1,3,home win REG,1583,1462
5802,2016021036,20162017,R,2017-03-16T02:00:00Z,19,24,1,2,home win REG,1613,1474
5803,2016021039,20162017,R,2017-03-16T23:00:00Z,18,15,2,1,away win OT,1523,1474
5804,2016021040,20162017,R,2017-03-16T23:00:00Z,30,12,1,3,home win REG,1568,1458
5805,2016021041,20162017,R,2017-03-16T23:00:00Z,13,29,1,2,home win REG,1444,1449
5806,2016021037,20162017,R,2017-03-16T23:00:00Z,4,1,2,6,home win REG,1539,1485
5807,2016021038,20162017,R,2017-03-16T23:00:00Z,11,2,4,2,away win REG,1475,1603
5808,2016021042,20162017,R,2017-03-16T23:30:00Z,16,9,2,1,away win REG,1544,1480
5809,2016021043,20162017,R,2017-03-16T23:30:00Z,10,14,5,0,away win REG,1559,1463
5810,2016021044,20162017,R,2017-03-17T01:00:00Z,6,22,4,7,home win REG,1545,1444
5812,2016021046,20162017,R,2017-03-17T02:00:00Z,17,27,5,4,away win SO,1605,1448
5811,2016021045,20162017,R,2017-03-17T02:00:00Z,25,23,4,2,away win REG,1532,1425
5814,2016021047,20162017,R,2017-03-17T02:30:00Z,7,26,0,2,home win REG,1486,1367
5813,2016021048,20162017,R,2017-03-17T02:30:00Z,19,28,4,1,away win REG,1627,1379
5815,2016021049,20162017,R,2017-03-17T23:00:00Z,13,3,4,3,away win SO,1483,1484
5816,2016021050,20162017,R,2017-03-17T23:00:00Z,1,5,4,6,home win REG,1527,1564
5817,2016021051,20162017,R,2017-03-18T01:00:00Z,25,20,1,3,home win REG,1556,1428
5818,2016021052,20162017,R,2017-03-18T02:00:00Z,7,24,2,1,away win SO,1517,1443
5819,2016021053,20162017,R,2017-03-18T17:00:00Z,21,17,1,5,home win REG,1506,1561
5820,2016021054,20162017,R,2017-03-18T17:00:00Z,29,2,3,2,away win OT,1494,1558
5821,2016021056,20162017,R,2017-03-18T23:00:00Z,8,9,4,3,away win SO,1572,1454
5822,2016021057,20162017,R,2017-03-18T23:00:00Z,15,14,5,3,away win REG,1505,1432
5823,2016021059,20162017,R,2017-03-18T23:00:00Z,3,30,3,2,away win REG,1523,1528
5824,2016021058,20162017,R,2017-03-18T23:00:00Z,18,12,2,4,home win REG,1549,1432
5825,2016021055,20162017,R,2017-03-18T23:00:00Z,16,10,2,1,away win OT,1578,1526
5826,2016021060,20162017,R,2017-03-19T01:00:00Z,19,27,3,0,away win REG,1644,1431
5827,2016021061,20162017,R,2017-03-19T02:00:00Z,23,22,0,2,home win REG,1458,1411
5828,2016021062,20162017,R,2017-03-19T02:30:00Z,24,28,2,1,away win REG,1469,1353
5829,2016021064,20162017,R,2017-03-19T17:00:00Z,13,5,0,4,home win REG,1523,1524
5830,2016021063,20162017,R,2017-03-19T17:00:00Z,29,1,4,1,away win REG,1529,1492
5831,2016021065,20162017,R,2017-03-19T21:00:00Z,30,11,4,5,home win REG,1555,1448
5832,2016021067,20162017,R,2017-03-19T23:00:00Z,21,16,3,6,home win REG,1545,1539
5833,2016021066,20162017,R,2017-03-19T23:30:00Z,12,4,3,4,home win OT,1474,1498
5834,2016021068,20162017,R,2017-03-19T23:30:00Z,9,8,1,4,home win REG,1496,1529
5835,2016021069,20162017,R,2017-03-20T01:30:00Z,26,20,2,5,home win REG,1404,1390
5836,2016021071,20162017,R,2017-03-20T23:30:00Z,7,17,2,1,away win REG,1553,1525
5837,2016021070,20162017,R,2017-03-20T23:30:00Z,6,10,2,4,home win REG,1575,1495
5838,2016021072,20162017,R,2017-03-21T00:00:00Z,27,18,1,3,home win REG,1473,1506
5839,2016021073,20162017,R,2017-03-21T00:30:00Z,28,25,0,1,home win REG,1402,1508
5840,2016021074,20162017,R,2017-03-21T01:00:00Z,26,22,0,2,home win REG,1437,1378
5844,2016021075,20162017,R,2017-03-21T23:00:00Z,9,6,3,2,away win REG,1535,1536
5843,2016021076,20162017,R,2017-03-21T23:00:00Z,5,7,3,1,away win REG,1559,1519
5841,2016021078,20162017,R,2017-03-21T23:00:00Z,20,15,2,4,home win REG,1432,1463
5842,2016021077,20162017,R,2017-03-21T23:00:00Z,3,1,2,3,home win OT,1552,1463
5845,2016021081,20162017,R,2017-03-21T23:30:00Z,12,13,4,3,away win REG,1510,1486
5846,2016021080,20162017,R,2017-03-21T23:30:00Z,27,14,5,3,away win REG,1501,1404
5847,2016021079,20162017,R,2017-03-21T23:30:00Z,17,8,2,1,away win OT,1557,1497
5848,2016021083,20162017,R,2017-03-22T00:00:00Z,4,11,2,3,home win REG,1525,1421
5849,2016021082,20162017,R,2017-03-22T00:30:00Z,28,30,2,3,home win REG,1447,1510
5850,2016021084,20162017,R,2017-03-22T00:30:00Z,23,16,5,4,away win OT,1498,1500
5851,2016021085,20162017,R,2017-03-22T01:00:00Z,19,21,4,2,away win REG,1667,1522
5852,2016021086,20162017,R,2017-03-22T23:00:00Z,10,29,5,2,away win REG,1531,1494
5853,2016021087,20162017,R,2017-03-23T00:00:00Z,2,3,3,2,away win REG,1589,1521
5854,2016021088,20162017,R,2017-03-23T02:00:00Z,22,24,3,4,home win REG,1418,1429
5856,2016021089,20162017,R,2017-03-23T23:00:00Z,14,6,6,3,away win REG,1447,1492
5855,2016021090,20162017,R,2017-03-23T23:00:00Z,29,15,1,2,home win SO,1523,1434
5860,2016021092,20162017,R,2017-03-23T23:30:00Z,12,8,4,1,away win REG,1541,1466
5859,2016021091,20162017,R,2017-03-23T23:30:00Z,1,10,2,4,home win REG,1501,1492
5857,2016021093,20162017,R,2017-03-23T23:30:00Z,5,9,1,2,home win SO,1589,1506
5858,2016021094,20162017,R,2017-03-23T23:30:00Z,27,13,1,3,home win REG,1532,1455
5861,2016021095,20162017,R,2017-03-24T00:00:00Z,23,19,1,4,home win REG,1544,1621
5862,2016021097,20162017,R,2017-03-24T00:00:00Z,4,30,3,1,away win REG,1556,1479
5863,2016021096,20162017,R,2017-03-24T00:00:00Z,20,18,1,3,home win REG,1471,1468
5864,2016021098,20162017,R,2017-03-24T00:30:00Z,25,16,2,3,home win SO,1539,1469
5865,2016021099,20162017,R,2017-03-24T01:00:00Z,22,21,7,4,away win REG,1460,1480
5866,2016021100,20162017,R,2017-03-24T02:30:00Z,11,26,2,5,home win REG,1454,1403
5867,2016021101,20162017,R,2017-03-24T23:00:00Z,2,5,4,3,away win SO,1621,1557
5868,2016021102,20162017,R,2017-03-24T23:30:00Z,14,17,2,1,away win OT,1489,1515
5869,2016021103,20162017,R,2017-03-25T00:30:00Z,28,25,1,6,home win REG,1487,1499
5870,2016021104,20162017,R,2017-03-25T02:00:00Z,11,24,1,3,home win REG,1484,1399
5872,2016021105,20162017,R,2017-03-25T18:00:00Z,4,29,0,1,home win REG,1585,1494
5871,2016021106,20162017,R,2017-03-25T18:00:00Z,23,30,4,2,away win REG,1570,1453
5873,2016021111,20162017,R,2017-03-25T23:00:00Z,6,2,2,1,away win REG,1536,1578
5874,2016021108,20162017,R,2017-03-25T23:00:00Z,9,8,1,3,home win REG,1534,1438
5875,2016021113,20162017,R,2017-03-25T23:00:00Z,20,19,3,2,away win OT,1516,1576
5876,2016021109,20162017,R,2017-03-25T23:00:00Z,16,13,0,7,home win REG,1499,1425
5877,2016021107,20162017,R,2017-03-25T23:00:00Z,10,7,2,5,home win REG,1527,1484
5878,2016021112,20162017,R,2017-03-25T23:00:00Z,27,15,1,4,home win REG,1555,1411
5879,2016021110,20162017,R,2017-03-25T23:00:00Z,12,1,3,1,away win REG,1569,1473
5880,2016021114,20162017,R,2017-03-26T00:00:00Z,28,18,2,7,home win REG,1517,1437
5881,2016021115,20162017,R,2017-03-26T02:00:00Z,21,22,1,4,home win REG,1510,1429
5882,2016021116,20162017,R,2017-03-26T02:30:00Z,3,26,3,0,away win REG,1542,1382
5883,2016021119,20162017,R,2017-03-26T16:30:00Z,30,17,2,3,home win OT,1491,1478
5884,2016021118,20162017,R,2017-03-26T21:00:00Z,25,1,2,1,away win OT,1528,1443
5885,2016021117,20162017,R,2017-03-26T23:00:00Z,4,5,6,2,away win REG,1614,1527
5886,2016021120,20162017,R,2017-03-27T00:00:00Z,23,11,1,2,home win REG,1595,1460
5887,2016021121,20162017,R,2017-03-27T01:00:00Z,3,24,3,6,home win REG,1562,1380
5888,2016021122,20162017,R,2017-03-27T23:00:00Z,13,7,2,4,home win REG,1462,1447
5889,2016021123,20162017,R,2017-03-27T23:00:00Z,18,2,3,1,away win REG,1482,1534
5890,2016020477,20162017,R,2017-03-27T23:00:00Z,17,12,4,3,away win OT,1518,1529
5891,2016021124,20162017,R,2017-03-27T23:30:00Z,16,14,4,5,home win OT,1531,1458
5892,2016021125,20162017,R,2017-03-28T00:00:00Z,27,19,1,4,home win REG,1589,1542
5893,2016021126,20162017,R,2017-03-28T01:00:00Z,21,20,2,4,home win REG,1543,1483
5894,2016021128,20162017,R,2017-03-28T23:00:00Z,9,4,2,3,home win SO,1573,1575
5895,2016021129,20162017,R,2017-03-28T23:00:00Z,17,12,1,4,home win REG,1551,1496
5896,2016021024,20162017,R,2017-03-28T23:00:00Z,11,1,4,3,away win SO,1490,1413
5897,2016021127,20162017,R,2017-03-28T23:00:00Z,18,6,1,4,home win REG,1519,1499
5898,2016021130,20162017,R,2017-03-28T23:00:00Z,7,29,1,3,home win REG,1483,1458
5900,2016021131,20162017,R,2017-03-28T23:30:00Z,13,10,2,3,home win REG,1500,1489
5899,2016021132,20162017,R,2017-03-28T23:30:00Z,25,8,1,4,home win REG,1552,1414
5901,2016021133,20162017,R,2017-03-29T00:00:00Z,15,30,5,4,away win OT,1450,1452
5902,2016021134,20162017,R,2017-03-29T01:00:00Z,26,22,1,2,home win REG,1418,1393
5903,2016021135,20162017,R,2017-03-29T02:00:00Z,24,23,4,1,away win REG,1429,1545
5904,2016021136,20162017,R,2017-03-29T02:30:00Z,3,28,4,5,home win OT,1590,1489
5905,2016021137,20162017,R,2017-03-30T00:00:00Z,16,5,5,1,away win REG,1562,1496
5906,2016021138,20162017,R,2017-03-30T01:00:00Z,26,20,4,1,away win REG,1456,1446
5907,2016021139,20162017,R,2017-03-30T02:00:00Z,15,21,5,3,away win REG,1490,1503
5908,2016021140,20162017,R,2017-03-30T02:30:00Z,19,27,3,1,away win REG,1578,1553
5909,2016021142,20162017,R,2017-03-30T23:00:00Z,2,4,3,6,home win REG,1570,1539
5910,2016021143,20162017,R,2017-03-30T23:00:00Z,29,12,1,2,home win OT,1493,1461
5913,2016021141,20162017,R,2017-03-30T23:30:00Z,25,6,0,2,home win REG,1579,1472
5911,2016021144,20162017,R,2017-03-30T23:30:00Z,13,8,2,6,home win REG,1524,1390
5912,2016021145,20162017,R,2017-03-30T23:30:00Z,17,14,3,5,home win REG,1575,1434
5916,2016021147,20162017,R,2017-03-31T00:00:00Z,9,30,1,5,home win REG,1594,1430
5914,2016021146,20162017,R,2017-03-31T00:00:00Z,10,18,3,1,away win REG,1524,1484
5915,2016021148,20162017,R,2017-03-31T00:00:00Z,24,11,3,4,home win OT,1467,1453
5917,2016021149,20162017,R,2017-03-31T01:00:00Z,28,22,2,3,home win REG,1513,1370
5918,2016021150,20162017,R,2017-03-31T23:00:00Z,5,3,4,3,away win SO,1536,1549
5919,2016021151,20162017,R,2017-03-31T23:30:00Z,1,2,1,2,home win REG,1458,1524
5920,2016021152,20162017,R,2017-04-01T00:30:00Z,29,16,1,3,home win REG,1532,1524
5921,2016021153,20162017,R,2017-04-01T01:00:00Z,19,21,1,2,home win SO,1603,1477
5922,2016021154,20162017,R,2017-04-01T01:00:00Z,28,20,2,5,home win REG,1539,1420
5923,2016021155,20162017,R,2017-04-01T02:00:00Z,26,23,2,0,away win REG,1496,1505
5924,2016021156,20162017,R,2017-04-01T02:00:00Z,15,27,3,6,home win REG,1528,1515
5925,2016021157,20162017,R,2017-04-01T17:00:00Z,13,6,2,5,home win REG,1551,1444
5926,2016021158,20162017,R,2017-04-01T18:00:00Z,30,18,0,3,home win REG,1467,1447
5931,2016021162,20162017,R,2017-04-01T23:00:00Z,25,12,3,0,away win REG,1601,1439
5929,2016021160,20162017,R,2017-04-01T23:00:00Z,8,14,2,1,away win OT,1426,1398
5930,2016021159,20162017,R,2017-04-01T23:00:00Z,10,17,5,4,away win REG,1560,1538
5928,2016021161,20162017,R,2017-04-01T23:00:00Z,1,4,0,3,home win REG,1498,1500
5927,2016021163,20162017,R,2017-04-01T23:00:00Z,9,11,2,4,home win REG,1614,1433
5932,2016021164,20162017,R,2017-04-02T02:00:00Z,24,22,2,3,home win OT,1490,1346
5933,2016021165,20162017,R,2017-04-02T16:30:00Z,6,16,3,2,away win REG,1484,1485
5934,2016021166,20162017,R,2017-04-02T19:00:00Z,2,7,4,2,away win REG,1552,1455
5935,2016021170,20162017,R,2017-04-02T20:00:00Z,18,19,1,4,home win REG,1493,1558
5936,2016021167,20162017,R,2017-04-02T21:00:00Z,12,5,2,3,home win REG,1480,1495
5937,2016021168,20162017,R,2017-04-02T22:00:00Z,25,14,3,6,home win REG,1616,1383
5938,2016021171,20162017,R,2017-04-02T22:00:00Z,21,30,2,5,home win REG,1509,1436
5939,2016021169,20162017,R,2017-04-02T22:00:00Z,15,29,3,2,away win REG,1560,1499
5940,2016021172,20162017,R,2017-04-02T23:00:00Z,28,23,3,1,away win REG,1568,1476
5941,2016021173,20162017,R,2017-04-02T23:30:00Z,4,3,3,4,home win REG,1536,1513
5942,2016021174,20162017,R,2017-04-03T01:30:00Z,24,20,4,3,away win REG,1516,1394
5943,2016021175,20162017,R,2017-04-03T02:30:00Z,27,26,2,1,away win REG,1545,1466
5945,2016021177,20162017,R,2017-04-03T23:00:00Z,9,17,4,5,home win SO,1639,1513
5944,2016021176,20162017,R,2017-04-03T23:00:00Z,10,7,4,2,away win REG,1583,1432
5946,2016021178,20162017,R,2017-04-03T23:30:00Z,8,13,4,1,away win REG,1469,1508
5947,2016021181,20162017,R,2017-04-04T23:00:00Z,29,5,1,4,home win REG,1531,1464
5948,2016021180,20162017,R,2017-04-04T23:00:00Z,4,1,0,1,home win OT,1565,1469
5949,2016021179,20162017,R,2017-04-04T23:00:00Z,14,6,0,4,home win REG,1424,1443
5950,2016021183,20162017,R,2017-04-04T23:30:00Z,17,9,0,2,home win REG,1556,1596
5951,2016021182,20162017,R,2017-04-04T23:30:00Z,15,10,4,1,away win REG,1594,1549
5952,2016021186,20162017,R,2017-04-05T00:00:00Z,12,30,3,5,home win REG,1508,1408
5953,2016021184,20162017,R,2017-04-05T00:00:00Z,11,19,5,2,away win REG,1476,1515
5954,2016021185,20162017,R,2017-04-05T00:00:00Z,2,18,2,1,away win OT,1579,1466
5955,2016021187,20162017,R,2017-04-05T00:30:00Z,27,25,2,3,home win OT,1584,1577
5956,2016021188,20162017,R,2017-04-05T01:00:00Z,16,21,3,4,home win OT,1519,1474
5957,2016021189,20162017,R,2017-04-05T02:00:00Z,20,24,1,3,home win REG,1437,1473
5959,2016021190,20162017,R,2017-04-05T02:30:00Z,22,26,4,6,home win REG,1389,1423
5958,2016021191,20162017,R,2017-04-05T02:30:00Z,23,28,1,3,home win REG,1516,1527
5960,2016021192,20162017,R,2017-04-05T23:30:00Z,8,7,1,2,home win REG,1497,1404
5961,2016021193,20162017,R,2017-04-06T00:00:00Z,3,15,0,2,home win REG,1552,1555
5962,2016021195,20162017,R,2017-04-06T23:00:00Z,5,1,7,4,away win REG,1496,1437
5963,2016021197,20162017,R,2017-04-06T23:00:00Z,11,29,5,4,away win REG,1513,1494
5964,2016021196,20162017,R,2017-04-06T23:00:00Z,2,12,3,0,away win REG,1604,1482
5965,2016021194,20162017,R,2017-04-06T23:00:00Z,9,6,2,1,away win SO,1615,1424
5966,2016021198,20162017,R,2017-04-06T23:30:00Z,14,10,4,1,away win REG,1467,1506
5967,2016021199,20162017,R,2017-04-06T23:30:00Z,19,13,6,3,away win REG,1546,1477
5968,2016021200,20162017,R,2017-04-07T00:30:00Z,18,25,7,3,away win REG,1508,1536
5969,2016021201,20162017,R,2017-04-07T01:00:00Z,30,21,4,3,away win REG,1446,1436
5970,2016021203,20162017,R,2017-04-07T02:00:00Z,16,24,0,4,home win REG,1547,1445
5971,2016021202,20162017,R,2017-04-07T02:00:00Z,23,27,3,4,home win REG,1554,1546
5973,2016021204,20162017,R,2017-04-07T02:30:00Z,20,26,4,1,away win REG,1468,1393
5972,2016021205,20162017,R,2017-04-07T02:30:00Z,22,28,4,2,away win REG,1433,1483
5974,2016021206,20162017,R,2017-04-07T23:30:00Z,14,8,4,2,away win REG,1502,1463
5975,2016021208,20162017,R,2017-04-08T16:30:00Z,29,4,2,4,home win REG,1532,1526
5976,2016021207,20162017,R,2017-04-08T16:30:00Z,3,9,1,3,home win REG,1590,1577
5977,2016021209,20162017,R,2017-04-08T19:00:00Z,15,6,3,1,away win REG,1575,1403
5978,2016021220,20162017,R,2017-04-08T22:00:00Z,16,26,2,3,home win OT,1565,1374
5979,2016021210,20162017,R,2017-04-08T22:00:00Z,2,1,4,2,away win REG,1622,1419
5980,2016021211,20162017,R,2017-04-08T23:00:00Z,5,10,3,5,home win REG,1529,1473
5981,2016021212,20162017,R,2017-04-08T23:00:00Z,8,17,3,2,away win OT,1503,1516
5982,2016021215,20162017,R,2017-04-08T23:00:00Z,18,11,1,2,home win REG,1540,1481
5983,2016021214,20162017,R,2017-04-08T23:00:00Z,19,12,5,4,away win SO,1572,1456
5984,2016021213,20162017,R,2017-04-08T23:00:00Z,7,13,0,3,home win REG,1442,1438
5985,2016021216,20162017,R,2017-04-09T00:00:00Z,21,25,3,4,home win SO,1477,1495
5986,2016021217,20162017,R,2017-04-09T01:00:00Z,30,27,3,1,away win REG,1487,1505
5988,2016021219,20162017,R,2017-04-09T02:00:00Z,20,28,1,3,home win REG,1501,1450
5987,2016021218,20162017,R,2017-04-09T02:00:00Z,22,23,3,2,away win REG,1476,1512
5989,2016021221,20162017,R,2017-04-09T21:00:00Z,1,17,1,4,home win REG,1460,1475
5990,2016021222,20162017,R,2017-04-09T21:00:00Z,7,14,2,4,home win REG,1480,1464
5991,2016021223,20162017,R,2017-04-09T21:00:00Z,9,2,2,4,home win REG,1613,1586
5992,2016021225,20162017,R,2017-04-09T22:00:00Z,21,19,2,3,home win REG,1518,1532
5993,2016021224,20162017,R,2017-04-09T22:00:00Z,29,10,3,2,away win REG,1559,1446
5994,2016021226,20162017,R,2017-04-09T23:00:00Z,5,3,2,3,home win REG,1567,1552
5995,2016021228,20162017,R,2017-04-09T23:00:00Z,13,15,2,0,away win REG,1482,1531
